entry_id,work_date,consultant_id,project_id,hours,billable_flag
13674,2023-11-20,35,16.0,6.93,1
13675,2023-11-21,35,25.0,7.61,1
13676,2023-11-22,35,26.0,7.8,1
13677,2023-11-23,35,16.0,7.5,1
13678,2023-11-24,35,29.0,6.02,1
13679,2023-11-25,35,,2.2,0
13680,2023-11-27,35,16.0,6.83,1
13681,2023-11-28,35,30.0,6.12,1
13682,2023-11-29,35,,7.83,0
13683,2023-11-30,35,22.0,7.47,1
13684,2023-12-01,35,,7.8,0
13685,2023-12-04,35,,6.64,0
13686,2023-12-05,35,22.0,7.16,1
13687,2023-12-06,35,31.0,7.14,1
13688,2023-12-07,35,32.0,6.54,1
13689,2023-12-08,35,32.0,6.7,1
13690,2023-12-11,35,,7.88,0
13691,2023-12-12,35,,7.73,0
13692,2023-12-13,35,16.0,7.96,1
13693,2023-12-14,35,29.0,6.52,1
13694,2023-12-15,35,32.0,7.95,1
13695,2023-12-18,35,,6.02,0
13696,2023-12-19,35,,7.04,0
13697,2023-12-20,35,16.0,7.84,1
13698,2023-12-21,35,,7.58,0
13699,2023-12-22,35,35.0,7.51,1
13700,2023-12-25,35,,6.5,0
13701,2023-12-26,35,24.0,7.73,1
13702,2023-12-27,35,,6.97,0
13703,2023-12-28,35,,6.57,0
13704,2023-12-29,35,22.0,6.12,1
13705,2024-01-01,35,,6.54,0
13706,2024-01-02,35,34.0,6.43,1
13707,2024-01-03,35,32.0,6.42,1
13708,2024-01-04,35,22.0,7.16,1
13709,2024-01-05,35,26.0,7.24,1
13710,2024-01-08,35,32.0,7.66,1
13711,2024-01-09,35,24.0,7.81,1
13712,2024-01-10,35,29.0,6.91,1
13713,2024-01-11,35,21.0,6.8,1
13714,2024-01-12,35,33.0,6.09,1
13715,2024-01-15,35,33.0,7.23,1
13716,2024-01-16,35,31.0,7.57,1
13717,2024-01-17,35,34.0,6.71,1
13718,2024-01-18,35,35.0,7.54,1
13719,2024-01-19,35,16.0,7.99,1
13720,2024-01-22,35,29.0,7.73,1
13721,2024-01-23,35,,6.07,0
13722,2024-01-24,35,31.0,8.0,1
13723,2024-01-25,35,33.0,6.07,1
13724,2024-01-26,35,,6.37,0
13725,2024-01-29,35,26.0,7.64,1
13726,2024-01-30,35,35.0,7.15,1
13727,2024-01-31,35,36.0,6.01,1
13728,2024-02-01,35,26.0,6.4,1
13729,2024-02-02,35,35.0,7.64,1
13730,2024-02-05,35,35.0,6.04,1
13731,2024-02-06,35,,6.3,0
13732,2024-02-07,35,29.0,7.27,1
13733,2024-02-08,35,36.0,6.71,1
13734,2024-02-09,35,25.0,6.97,1
13735,2024-02-12,35,36.0,6.86,1
13736,2024-02-13,35,24.0,7.33,1
13737,2024-02-14,35,35.0,6.58,1
13738,2024-02-15,35,,6.45,0
13739,2024-02-16,35,,6.15,0
13740,2024-02-19,35,,6.8,0
13741,2024-02-20,35,,7.59,0
13742,2024-02-21,35,24.0,6.53,1
13743,2024-02-22,35,37.0,7.8,1
13744,2024-02-23,35,31.0,6.25,1
13745,2024-02-26,35,24.0,6.22,1
13746,2024-02-27,35,29.0,7.59,1
13747,2024-02-28,35,29.0,6.09,1
13748,2024-02-29,35,24.0,7.37,1
13749,2024-03-01,35,,6.28,0
13750,2024-03-04,35,32.0,6.07,1
13751,2024-03-05,35,29.0,7.73,1
13752,2024-03-06,35,32.0,6.09,1
13753,2024-03-07,35,38.0,7.88,1
13754,2024-03-08,35,,6.06,0
13755,2024-03-11,35,34.0,7.62,1
13756,2024-03-12,35,24.0,7.49,1
13757,2024-03-13,35,,7.77,0
13758,2024-03-14,35,24.0,7.14,1
13759,2024-03-15,35,,7.66,0
13760,2024-03-18,35,35.0,7.78,1
13761,2024-03-19,35,,6.16,0
13762,2024-03-20,35,21.0,6.67,1
13763,2024-03-21,35,35.0,7.24,1
13764,2024-03-22,35,21.0,7.13,1
13765,2024-03-25,35,34.0,7.67,1
13766,2024-03-26,35,39.0,6.89,1
13767,2024-03-27,35,,6.18,0
13768,2024-03-28,35,39.0,7.04,1
13769,2024-03-29,35,34.0,6.78,1
13770,2024-04-01,35,,7.85,0
13771,2024-04-02,35,40.0,7.03,1
13772,2024-04-03,35,39.0,7.96,1
13773,2024-04-04,35,39.0,7.04,1
13774,2024-04-05,35,24.0,6.54,1
13775,2024-04-08,35,,7.57,0
13776,2024-04-09,35,,7.53,0
13777,2024-04-10,35,34.0,7.66,1
13778,2024-04-11,35,,6.52,0
13779,2024-04-12,35,37.0,6.08,1
13780,2024-04-15,35,,7.32,0
13781,2024-04-16,35,29.0,6.86,1
13782,2024-04-17,35,37.0,6.73,1
13783,2024-04-18,35,40.0,6.99,1
13784,2024-04-19,35,37.0,7.13,1
13785,2024-04-22,35,38.0,6.44,1
13786,2024-04-23,35,29.0,6.09,1
13787,2024-04-24,35,38.0,6.41,1
13788,2024-04-25,35,,6.41,0
13789,2024-04-26,35,29.0,7.89,1
13790,2024-04-29,35,21.0,7.5,1
13791,2024-04-30,35,40.0,7.56,1
13792,2024-05-01,35,42.0,6.1,1
13793,2024-05-02,35,,7.74,0
13794,2024-05-03,35,38.0,7.62,1
13795,2024-05-06,35,41.0,6.81,1
13796,2024-05-07,35,,6.39,0
13797,2024-05-08,35,39.0,7.98,1
13798,2024-05-09,35,29.0,7.91,1
13799,2024-05-10,35,35.0,6.32,1
13800,2024-05-13,35,,7.62,0
13801,2024-05-14,35,42.0,7.71,1
13802,2024-05-15,35,,7.1,0
13803,2024-05-16,35,,7.49,0
13804,2024-05-17,35,,7.58,0
13805,2024-05-20,35,36.0,6.39,1
13806,2024-05-21,35,29.0,7.12,1
13807,2024-05-22,35,41.0,6.62,1
13808,2024-05-23,35,40.0,7.28,1
13809,2024-05-24,35,39.0,6.76,1
13810,2024-05-27,35,41.0,7.68,1
13811,2024-05-28,35,36.0,7.55,1
13812,2024-05-29,35,,7.58,0
13813,2024-05-30,35,42.0,6.48,1
13814,2024-05-31,35,45.0,6.78,1
13815,2024-06-03,35,38.0,6.0,1
13816,2024-06-04,35,45.0,6.21,1
13817,2024-06-05,35,36.0,7.18,1
13818,2024-06-06,35,43.0,6.95,1
13819,2024-06-07,35,39.0,7.32,1
13820,2024-06-10,35,42.0,6.75,1
13821,2024-06-11,35,35.0,7.76,1
13822,2024-06-12,35,38.0,7.65,1
13823,2024-06-13,35,,6.85,0
13824,2024-06-14,35,42.0,7.3,1
13825,2024-06-17,35,,7.04,0
13826,2024-06-18,35,36.0,7.02,1
13827,2024-06-19,35,41.0,6.82,1
13828,2024-06-20,35,43.0,7.39,1
13829,2024-06-21,35,40.0,6.98,1
13830,2024-06-24,35,,7.0,0
13831,2024-06-25,35,42.0,6.74,1
13832,2024-06-26,35,36.0,6.9,1
13833,2024-06-27,35,,7.0,0
13834,2024-06-28,35,45.0,7.1,1
13835,2023-01-02,36,,6.17,0
13836,2023-01-03,36,,6.39,0
13837,2023-01-04,36,,6.37,0
13838,2023-01-05,36,,7.93,0
13839,2023-01-06,36,,6.42,0
13840,2023-01-09,36,,7.25,0
13841,2023-01-10,36,1.0,6.64,1
13842,2023-01-11,36,1.0,7.57,1
13843,2023-01-12,36,1.0,6.41,1
13844,2023-01-13,36,1.0,7.86,1
13845,2023-01-16,36,2.0,6.45,1
13846,2023-01-17,36,2.0,6.24,1
13847,2023-01-18,36,2.0,6.9,1
13848,2023-01-19,36,1.0,7.73,1
13849,2023-01-20,36,1.0,7.37,1
13850,2023-01-23,36,,6.79,0
13851,2023-01-24,36,2.0,6.55,1
13852,2023-01-25,36,2.0,7.51,1
13853,2023-01-26,36,1.0,7.01,1
13854,2023-01-27,36,2.0,7.75,1
13855,2023-01-30,36,1.0,6.26,1
13856,2023-01-31,36,,6.98,0
13857,2023-02-01,36,2.0,7.62,1
13858,2023-02-02,36,2.0,7.39,1
13859,2023-02-03,36,2.0,6.81,1
13860,2023-02-06,36,2.0,7.16,1
13861,2023-02-07,36,1.0,7.18,1
13862,2023-02-08,36,1.0,6.56,1
13863,2023-02-09,36,2.0,7.63,1
13864,2023-02-10,36,,6.17,0
13865,2023-02-13,36,,6.5,0
13866,2023-02-14,36,,7.72,0
13867,2023-02-15,36,1.0,6.1,1
13868,2023-02-16,36,,7.69,0
13869,2023-02-17,36,,7.49,0
13870,2023-02-20,36,4.0,7.41,1
13871,2023-02-21,36,3.0,6.6,1
13872,2023-02-22,36,1.0,7.8,1
13873,2023-02-23,36,6.0,6.63,1
13874,2023-02-24,36,1.0,7.47,1
13875,2023-02-27,36,2.0,6.57,1
13876,2023-02-28,36,4.0,6.8,1
13877,2023-03-01,36,2.0,6.58,1
13878,2023-03-02,36,,6.3,0
13879,2023-03-03,36,3.0,6.53,1
13880,2023-03-06,36,1.0,6.9,1
13881,2023-03-07,36,3.0,6.15,1
13882,2023-03-08,36,,6.7,0
13883,2023-03-09,36,3.0,7.37,1
13884,2023-03-10,36,2.0,7.53,1
13885,2023-03-13,36,6.0,6.22,1
13886,2023-03-14,36,7.0,6.31,1
13887,2023-03-15,36,2.0,6.04,1
13888,2023-03-16,36,3.0,6.79,1
13889,2023-03-17,36,,6.67,0
13890,2023-03-20,36,7.0,7.3,1
13891,2023-03-21,36,6.0,7.46,1
13892,2023-03-22,36,,6.41,0
13893,2023-03-23,36,9.0,7.92,1
13894,2023-03-24,36,,6.57,0
13895,2023-03-27,36,6.0,7.16,1
13896,2023-03-28,36,2.0,7.82,1
13897,2023-03-29,36,4.0,7.73,1
13898,2023-03-30,36,7.0,6.42,1
13899,2023-03-31,36,5.0,6.28,1
13900,2023-04-03,36,4.0,7.37,1
13901,2023-04-04,36,,7.98,0
13902,2023-04-05,36,7.0,6.06,1
13903,2023-04-06,36,5.0,6.09,1
13904,2023-04-07,36,5.0,7.36,1
13905,2023-04-10,36,3.0,6.24,1
13906,2023-04-11,36,7.0,7.33,1
13907,2023-04-12,36,7.0,6.49,1
13908,2023-04-13,36,7.0,7.13,1
13909,2023-04-14,36,,7.16,0
13910,2023-04-17,36,2.0,7.94,1
13911,2023-04-18,36,8.0,7.41,1
13912,2023-04-19,36,,7.7,0
13913,2023-04-20,36,10.0,7.45,1
13914,2023-04-21,36,8.0,6.71,1
13915,2023-04-24,36,4.0,7.77,1
13916,2023-04-25,36,,7.62,0
13917,2023-04-26,36,5.0,7.16,1
13918,2023-04-27,36,,6.3,0
13919,2023-04-28,36,3.0,7.04,1
13920,2023-05-01,36,7.0,7.97,1
13921,2023-05-02,36,11.0,6.18,1
13922,2023-05-03,36,,6.3,0
13923,2023-05-04,36,,7.0,0
13924,2023-05-05,36,8.0,7.97,1
13925,2023-05-08,36,13.0,7.17,1
13926,2023-05-09,36,,6.55,0
13927,2023-05-10,36,7.0,7.51,1
13928,2023-05-11,36,7.0,7.34,1
13929,2023-05-12,36,5.0,6.48,1
13930,2023-05-15,36,3.0,6.79,1
13931,2023-05-16,36,8.0,6.92,1
13932,2023-05-17,36,4.0,6.4,1
13933,2023-05-18,36,8.0,6.06,1
13934,2023-05-19,36,14.0,6.44,1
13935,2023-05-22,36,,7.5,0
13936,2023-05-23,36,2.0,6.87,1
13937,2023-05-24,36,,7.2,0
13938,2023-05-25,36,14.0,7.41,1
13939,2023-05-26,36,5.0,7.51,1
13940,2023-05-29,36,7.0,7.67,1
13941,2023-05-30,36,2.0,7.15,1
13942,2023-05-31,36,9.0,7.2,1
13943,2023-06-01,36,2.0,7.65,1
13944,2023-06-02,36,12.0,6.2,1
13945,2023-06-05,36,,7.81,0
13946,2023-06-06,36,2.0,6.4,1
13947,2023-06-07,36,,6.09,0
13948,2023-06-08,36,8.0,7.57,1
13949,2023-06-09,36,3.0,6.57,1
13950,2023-06-12,36,,7.56,0
13951,2023-06-13,36,2.0,7.96,1
13952,2023-06-14,36,,6.89,0
13953,2023-06-15,36,15.0,6.12,1
13954,2023-06-16,36,,7.7,0
13955,2023-06-19,36,7.0,7.75,1
13956,2023-06-20,36,16.0,7.2,1
13957,2023-06-21,36,5.0,6.78,1
13958,2023-06-22,36,7.0,7.65,1
13959,2023-06-23,36,15.0,6.15,1
13960,2023-06-26,36,,6.34,0
13961,2023-06-27,36,12.0,6.44,1
13962,2023-06-28,36,2.0,6.58,1
13963,2023-06-29,36,18.0,7.42,1
13964,2023-06-30,36,13.0,7.57,1
13965,2023-07-01,36,,2.61,0
13966,2023-07-03,36,,7.33,0
13967,2023-07-04,36,7.0,6.03,1
13968,2023-07-05,36,,7.71,0
13969,2023-07-06,36,,7.52,0
13970,2023-07-07,36,,7.68,0
13971,2023-07-10,36,15.0,6.0,1
13972,2023-07-11,36,,7.12,0
13973,2023-07-12,36,11.0,7.18,1
13974,2023-07-13,36,10.0,7.47,1
13975,2023-07-14,36,5.0,6.03,1
13976,2023-07-17,36,8.0,6.05,1
13977,2023-07-18,36,,7.75,0
13978,2023-07-19,36,7.0,6.92,1
13979,2023-07-20,36,,7.51,0
13980,2023-07-21,36,16.0,7.81,1
13981,2023-07-23,36,18.0,1.17,1
13982,2023-07-24,36,20.0,6.46,1
13983,2023-07-25,36,11.0,7.66,1
13984,2023-07-26,36,15.0,6.02,1
13985,2023-07-27,36,5.0,7.7,1
13986,2023-07-28,36,8.0,6.45,1
13987,2023-07-31,36,16.0,7.94,1
13988,2023-08-01,36,14.0,6.8,1
13989,2023-08-02,36,,7.13,0
13990,2023-08-03,36,20.0,6.85,1
13991,2023-08-04,36,12.0,7.24,1
13992,2023-08-07,36,20.0,6.62,1
13993,2023-08-08,36,5.0,7.79,1
13994,2023-08-09,36,12.0,6.56,1
13995,2023-08-10,36,15.0,6.8,1
13996,2023-08-11,36,20.0,6.48,1
13997,2023-08-14,36,20.0,7.86,1
13998,2023-08-15,36,3.0,6.29,1
13999,2023-08-16,36,20.0,6.27,1
14000,2023-08-17,36,15.0,6.21,1
14001,2023-08-18,36,8.0,6.32,1
14002,2023-08-21,36,22.0,7.3,1
14003,2023-08-22,36,12.0,6.27,1
14004,2023-08-23,36,,6.5,0
14005,2023-08-24,36,5.0,7.95,1
14006,2023-08-25,36,16.0,6.25,1
14007,2023-08-28,36,,6.78,0
14008,2023-08-29,36,21.0,6.47,1
14009,2023-08-30,36,16.0,7.2,1
14010,2023-08-31,36,3.0,6.12,1
14011,2023-09-01,36,20.0,7.82,1
14012,2023-09-04,36,19.0,6.23,1
14013,2023-09-05,36,,6.38,0
14014,2023-09-06,36,21.0,7.59,1
14015,2023-09-07,36,3.0,6.62,1
14016,2023-09-08,36,16.0,7.84,1
14017,2023-09-11,36,19.0,6.13,1
14018,2023-09-12,36,22.0,7.06,1
14019,2023-09-13,36,23.0,6.91,1
14020,2023-09-14,36,19.0,6.16,1
14021,2023-09-15,36,,6.94,0
14022,2023-09-18,36,,6.26,0
14023,2023-09-19,36,23.0,7.4,1
14024,2023-09-20,36,,7.3,0
14025,2023-09-21,36,19.0,6.85,1
14026,2023-09-22,36,,7.71,0
14027,2023-09-25,36,21.0,7.44,1
14028,2023-09-26,36,22.0,7.32,1
14029,2023-09-27,36,23.0,7.15,1
14030,2023-09-28,36,16.0,7.72,1
14031,2023-09-29,36,16.0,6.33,1
14032,2023-10-02,36,20.0,7.19,1
14033,2023-10-03,36,24.0,7.33,1
14034,2023-10-04,36,23.0,7.23,1
14035,2023-10-05,36,21.0,7.9,1
14036,2023-10-06,36,,7.92,0
14037,2023-10-09,36,21.0,7.9,1
14038,2023-10-10,36,16.0,7.45,1
14039,2023-10-11,36,,7.47,0
14040,2023-10-12,36,24.0,6.57,1
14041,2023-10-13,36,16.0,7.68,1
14042,2023-10-16,36,24.0,7.08,1
14043,2023-10-17,36,25.0,6.96,1
14044,2023-10-18,36,26.0,6.41,1
14045,2023-10-19,36,21.0,6.84,1
14046,2023-10-20,36,,6.98,0
14047,2023-10-23,36,,7.96,0
14048,2023-10-24,36,,6.89,0
14049,2023-10-25,36,27.0,7.5,1
14050,2023-10-26,36,,7.51,0
14051,2023-10-27,36,,6.67,0
14052,2023-10-30,36,16.0,6.17,1
14053,2023-10-31,36,25.0,7.14,1
14054,2023-11-01,36,26.0,7.43,1
14055,2023-11-02,36,26.0,6.98,1
14056,2023-11-03,36,,7.01,0
14057,2023-11-06,36,16.0,7.37,1
14058,2023-11-07,36,27.0,6.37,1
14059,2023-11-08,36,25.0,7.82,1
14060,2023-11-09,36,,7.04,0
14061,2023-11-10,36,,6.82,0
14062,2023-11-13,36,24.0,6.04,1
14063,2023-11-14,36,27.0,7.66,1
14064,2023-11-15,36,,7.54,0
14065,2023-11-16,36,28.0,7.68,1
14066,2023-11-17,36,21.0,7.18,1
14067,2023-11-20,36,27.0,7.41,1
14068,2023-11-21,36,,6.7,0
14069,2023-11-22,36,22.0,7.14,1
14070,2023-11-23,36,20.0,6.12,1
14071,2023-11-24,36,30.0,7.55,1
14072,2023-11-27,36,21.0,6.11,1
14073,2023-11-28,36,21.0,7.55,1
14074,2023-11-29,36,16.0,6.6,1
14075,2023-11-30,36,26.0,6.93,1
14076,2023-12-01,36,26.0,7.33,1
14077,2023-12-04,36,29.0,7.78,1
14078,2023-12-05,36,22.0,7.39,1
14079,2023-12-06,36,22.0,7.03,1
14080,2023-12-07,36,26.0,6.77,1
14081,2023-12-08,36,25.0,6.48,1
14082,2023-12-11,36,,6.67,0
14083,2023-12-12,36,32.0,6.61,1
14084,2023-12-13,36,29.0,6.22,1
14085,2023-12-14,36,16.0,6.28,1
14086,2023-12-15,36,,7.0,0
14087,2023-12-18,36,33.0,6.72,1
14088,2023-12-19,36,,7.58,0
14089,2023-12-20,36,34.0,7.94,1
14090,2023-12-21,36,,7.19,0
14091,2023-12-22,36,34.0,6.76,1
14092,2023-12-25,36,31.0,6.03,1
14093,2023-12-26,36,22.0,6.52,1
14094,2023-12-27,36,29.0,7.7,1
14095,2023-12-28,36,25.0,7.45,1
14096,2023-12-29,36,,7.22,0
14097,2024-01-01,36,16.0,7.65,1
14098,2024-01-02,36,24.0,6.46,1
14099,2024-01-03,36,,7.01,0
14100,2024-01-04,36,,6.69,0
14101,2024-01-05,36,16.0,6.64,1
14102,2024-01-08,36,32.0,6.83,1
14103,2024-01-09,36,26.0,7.41,1
14104,2024-01-10,36,31.0,7.57,1
14105,2024-01-11,36,33.0,6.32,1
14106,2024-01-12,36,26.0,6.35,1
14107,2024-01-15,36,30.0,7.83,1
14108,2024-01-16,36,22.0,6.68,1
14109,2024-01-17,36,21.0,6.32,1
14110,2024-01-18,36,,6.47,0
14111,2024-01-19,36,,6.47,0
14112,2024-01-22,36,24.0,6.86,1
14113,2024-01-23,36,26.0,7.33,1
14114,2024-01-24,36,32.0,6.9,1
14115,2024-01-25,36,33.0,6.24,1
14116,2024-01-26,36,31.0,6.93,1
14117,2024-01-29,36,31.0,6.83,1
14118,2024-01-30,36,,7.18,0
14119,2024-01-31,36,34.0,7.0,1
14120,2024-02-01,36,24.0,6.03,1
14121,2024-02-02,36,,6.97,0
14122,2024-02-05,36,22.0,6.58,1
14123,2024-02-06,36,33.0,6.9,1
14124,2024-02-07,36,36.0,7.53,1
14125,2024-02-08,36,,7.21,0
14126,2024-02-09,36,37.0,7.36,1
14127,2024-02-12,36,35.0,7.96,1
14128,2024-02-13,36,35.0,7.76,1
14129,2024-02-14,36,,6.49,0
14130,2024-02-15,36,21.0,7.06,1
14131,2024-02-16,36,32.0,6.5,1
14132,2024-02-19,36,,7.21,0
14133,2024-02-20,36,37.0,7.49,1
14134,2024-02-21,36,31.0,7.06,1
14135,2024-02-22,36,,7.79,0
14136,2024-02-23,36,38.0,6.24,1
14137,2024-02-26,36,,7.32,0
14138,2024-02-27,36,29.0,7.46,1
14139,2024-02-28,36,31.0,6.1,1
14140,2024-02-29,36,32.0,7.49,1
14141,2024-03-01,36,39.0,6.51,1
14142,2024-03-04,36,,6.64,0
14143,2024-03-05,36,38.0,7.34,1
14144,2024-03-06,36,35.0,6.77,1
14145,2024-03-07,36,32.0,7.6,1
14146,2024-03-08,36,,7.25,0
14147,2024-03-11,36,,6.73,0
14148,2024-03-12,36,35.0,6.2,1
14149,2024-03-13,36,,7.86,0
14150,2024-03-14,36,35.0,6.24,1
14151,2024-03-15,36,21.0,6.33,1
14152,2024-03-18,36,32.0,7.36,1
14153,2024-03-19,36,,6.61,0
14154,2024-03-20,36,32.0,7.74,1
14155,2024-03-21,36,31.0,7.62,1
14156,2024-03-22,36,38.0,6.69,1
14157,2024-03-23,36,21.0,1.53,1
14158,2024-03-25,36,24.0,7.53,1
14159,2024-03-26,36,,6.16,0
14160,2024-03-27,36,40.0,7.38,1
14161,2024-03-28,36,21.0,6.7,1
14162,2024-03-29,36,31.0,6.9,1
14163,2024-04-01,36,,6.22,0
14164,2024-04-02,36,,7.36,0
14165,2024-04-03,36,39.0,7.25,1
14166,2024-04-04,36,29.0,7.57,1
14167,2024-04-05,36,32.0,6.08,1
14168,2024-04-08,36,,6.07,0
14169,2024-04-09,36,,6.72,0
14170,2024-04-10,36,24.0,7.36,1
14171,2024-04-11,36,40.0,7.51,1
14172,2024-04-12,36,40.0,7.18,1
14173,2024-04-15,36,34.0,6.03,1
14174,2024-04-16,36,39.0,6.94,1
14175,2024-04-17,36,,6.17,0
14176,2024-04-18,36,29.0,6.91,1
14177,2024-04-19,36,,7.0,0
14178,2024-04-22,36,,7.46,0
14179,2024-04-23,36,,6.02,0
14180,2024-04-24,36,36.0,7.87,1
14181,2024-04-25,36,,6.9,0
14182,2024-04-26,36,24.0,7.96,1
14183,2024-04-29,36,,6.8,0
14184,2024-04-30,36,40.0,6.33,1
14185,2024-05-01,36,,7.59,0
14186,2024-05-02,36,43.0,6.47,1
14187,2024-05-03,36,41.0,6.42,1
14188,2024-05-06,36,39.0,6.5,1
14189,2024-05-07,36,41.0,6.45,1
14190,2024-05-08,36,41.0,7.13,1
14191,2024-05-09,36,,7.62,0
14192,2024-05-10,36,,7.05,0
14193,2024-05-13,36,,7.07,0
14194,2024-05-14,36,42.0,7.85,1
14195,2024-05-15,36,43.0,7.93,1
14196,2024-05-16,36,,7.37,0
14197,2024-05-17,36,36.0,6.33,1
14198,2024-05-20,36,41.0,7.4,1
14199,2024-05-21,36,40.0,7.74,1
14200,2024-05-22,36,40.0,7.09,1
14201,2024-05-23,36,43.0,7.57,1
14202,2024-05-24,36,45.0,7.49,1
14203,2024-05-27,36,35.0,7.35,1
14204,2024-05-28,36,,6.07,0
14205,2024-05-29,36,,7.19,0
14206,2024-05-30,36,,6.3,0
14207,2024-05-31,36,38.0,7.24,1
14208,2024-06-03,36,43.0,7.52,1
14209,2024-06-04,36,,7.53,0
14210,2024-06-05,36,,6.38,0
14211,2024-06-06,36,43.0,6.86,1
14212,2024-06-07,36,45.0,6.2,1
14213,2024-06-10,36,35.0,7.11,1
14214,2024-06-11,36,38.0,6.93,1
14215,2024-06-12,36,45.0,7.61,1
14216,2024-06-13,36,35.0,6.33,1
14217,2024-06-14,36,43.0,6.28,1
14218,2024-06-17,36,44.0,7.46,1
14219,2024-06-18,36,,6.72,0
14220,2024-06-19,36,45.0,6.04,1
14221,2024-06-20,36,44.0,7.76,1
14222,2024-06-21,36,,7.46,0
14223,2024-06-24,36,40.0,6.32,1
14224,2024-06-25,36,,6.36,0
14225,2024-06-26,36,,7.21,0
14226,2024-06-27,36,41.0,7.17,1
14227,2024-06-28,36,39.0,7.19,1
14228,2023-01-02,37,,6.16,0
14229,2023-01-03,37,,7.93,0
14230,2023-01-04,37,,7.78,0
14231,2023-01-05,37,,6.21,0
14232,2023-01-06,37,,6.78,0
14233,2023-01-09,37,,7.38,0
14234,2023-01-10,37,1.0,6.32,1
14235,2023-01-11,37,,7.66,0
14236,2023-01-12,37,1.0,7.73,1
14237,2023-01-13,37,,7.41,0
14238,2023-01-16,37,2.0,6.6,1
14239,2023-01-17,37,2.0,7.41,1
14240,2023-01-18,37,2.0,6.89,1
14241,2023-01-19,37,1.0,7.59,1
14242,2023-01-20,37,2.0,7.57,1
14243,2023-01-23,37,1.0,7.72,1
14244,2023-01-24,37,2.0,7.08,1
14245,2023-01-25,37,2.0,7.59,1
14246,2023-01-26,37,,6.82,0
14247,2023-01-27,37,2.0,7.73,1
14248,2023-01-30,37,,7.78,0
14249,2023-01-31,37,2.0,6.62,1
14250,2023-02-01,37,2.0,7.63,1
14251,2023-02-02,37,2.0,6.04,1
14252,2023-02-03,37,2.0,7.15,1
14253,2023-02-06,37,,6.68,0
14254,2023-02-07,37,,7.94,0
14255,2023-02-08,37,3.0,6.23,1
14256,2023-02-09,37,3.0,6.58,1
14257,2023-02-10,37,2.0,6.53,1
14258,2023-02-13,37,1.0,7.11,1
14259,2023-02-14,37,,6.71,0
14260,2023-02-15,37,,6.16,0
14261,2023-02-16,37,,7.91,0
14262,2023-02-17,37,1.0,7.52,1
14263,2023-02-20,37,5.0,7.89,1
14264,2023-02-21,37,5.0,7.18,1
14265,2023-02-22,37,6.0,6.25,1
14266,2023-02-23,37,2.0,7.48,1
14267,2023-02-24,37,6.0,7.35,1
14268,2023-02-27,37,,7.1,0
14269,2023-02-28,37,2.0,7.33,1
14270,2023-03-01,37,5.0,7.33,1
14271,2023-03-02,37,2.0,7.0,1
14272,2023-03-03,37,,7.92,0
14273,2023-03-06,37,2.0,7.1,1
14274,2023-03-07,37,4.0,6.24,1
14275,2023-03-08,37,4.0,6.23,1
14276,2023-03-09,37,4.0,7.53,1
14277,2023-03-10,37,7.0,7.25,1
14278,2023-03-13,37,8.0,6.89,1
14279,2023-03-14,37,,6.01,0
14280,2023-03-15,37,4.0,6.07,1
14281,2023-03-16,37,4.0,7.15,1
14282,2023-03-17,37,9.0,7.44,1
14283,2023-03-20,37,,6.43,0
14284,2023-03-21,37,,6.56,0
14285,2023-03-22,37,4.0,6.65,1
14286,2023-03-23,37,3.0,6.64,1
14287,2023-03-24,37,2.0,6.81,1
14288,2023-03-27,37,6.0,6.96,1
14289,2023-03-28,37,6.0,6.85,1
14290,2023-03-29,37,5.0,6.18,1
14291,2023-03-30,37,3.0,6.9,1
14292,2023-03-31,37,8.0,6.92,1
14293,2023-04-03,37,8.0,6.29,1
14294,2023-04-04,37,9.0,7.08,1
14295,2023-04-05,37,8.0,6.6,1
14296,2023-04-06,37,,6.58,0
14297,2023-04-07,37,4.0,7.66,1
14298,2023-04-10,37,2.0,7.26,1
14299,2023-04-11,37,5.0,7.12,1
14300,2023-04-12,37,10.0,7.45,1
14301,2023-04-13,37,11.0,7.34,1
14302,2023-04-14,37,,6.05,0
14303,2023-04-17,37,11.0,7.05,1
14304,2023-04-18,37,3.0,6.21,1
14305,2023-04-19,37,10.0,7.33,1
14306,2023-04-20,37,7.0,7.24,1
14307,2023-04-21,37,4.0,7.98,1
14308,2023-04-24,37,9.0,7.7,1
14309,2023-04-25,37,,6.57,0
14310,2023-04-26,37,7.0,7.03,1
14311,2023-04-27,37,9.0,7.83,1
14312,2023-04-28,37,4.0,7.77,1
14313,2023-05-01,37,,6.48,0
14314,2023-05-02,37,9.0,6.74,1
14315,2023-05-03,37,7.0,6.71,1
14316,2023-05-04,37,9.0,7.87,1
14317,2023-05-05,37,5.0,6.1,1
14318,2023-05-07,37,12.0,1.34,1
14319,2023-05-08,37,,7.9,0
14320,2023-05-09,37,12.0,7.87,1
14321,2023-05-10,37,9.0,6.86,1
14322,2023-05-11,37,7.0,7.04,1
14323,2023-05-12,37,4.0,6.24,1
14324,2023-05-15,37,5.0,7.22,1
14325,2023-05-16,37,5.0,6.03,1
14326,2023-05-17,37,3.0,7.92,1
14327,2023-05-18,37,8.0,7.48,1
14328,2023-05-19,37,11.0,7.87,1
14329,2023-05-22,37,12.0,7.65,1
14330,2023-05-23,37,,7.26,0
14331,2023-05-24,37,9.0,7.07,1
14332,2023-05-25,37,14.0,6.35,1
